source,source_id,original_key,building_name,normalized_name,address,district,grade,year_built,building_key,matches_json,midland_id,centanet_id,midland_original_key,centanet_original_key
leasinghub,1415,1415,Wellable Commercial Building,wellable commercial building,513-517 Hennessy Road,Wanchai District,B,1999.0,LH_1415,"{""midland"": {""id"": ""B000024815"", ""original_key"": ""B000024815"", ""score"": 87.8, ""building_name"": ""Wellable Commercial Building"", ""address"": ""513 Hennessy Road"", ""original_record"": {""Building Name"": ""Wellable Commercial Building"", ""Address"": ""513 Hennessy Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000024815/Wellable-Commercial-Building""}}}",B000024815,,B000024815,
leasinghub,1905,1905,Wellborne Commercial Centre,wellborne commercial center,8 Java Road,Eastern District,C,1993.0,LH_1905,"{""midland"": {""id"": ""B000024817"", ""original_key"": ""B000024817"", ""score"": 90.0, ""building_name"": ""Wellborne Commercial Centre"", ""address"": ""8 Java Road"", ""original_record"": {""Building Name"": ""Wellborne Commercial Centre"", ""Address"": ""8 Java Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000024817/Wellborne-Commercial-Centre""}}}",B000024817,,B000024817,
leasinghub,1248,1248,Wellington Place,wellington place,2-8 Wellington Street,Central and Western District,B,1983.0,LH_1248,{},,,,
leasinghub,1255,1255,Wellington Plaza,wellington plaza,56-58 Wellington Street,Central and Western District,C,1974.0,LH_1255,{},,,,
leasinghub,7039,7039,West Coast International Building,west coast international building,290-296 Un Chau Street,Sham Shui Po District,B,1991.0,LH_7039,{},,,,
leasinghub,23,23,West Exchange Tower,west exchange tower,322 Des Voeux Road Central,Central and Western District,B,1991.0,LH_23,{},,,,
leasinghub,5558,5558,West Gate Tower,west gate tower,7 Wing Hong Street,Sham Shui Po District,B,1998.0,LH_5558,"{""midland"": {""id"": ""B000024831"", ""original_key"": ""B000024831"", ""score"": 90.0, ""building_name"": ""West Gate Tower"", ""address"": ""7 Wing Hong Street"", ""original_record"": {""Building Name"": ""West Gate Tower"", ""Address"": ""7 Wing Hong Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000024831/West-Gate-Tower""}}, ""centanet"": {""id"": ""5ae31d3b-3ec1-49c1-ab06-a69b6f2eef0e"", ""original_key"": ""5ae31d3b-3ec1-49c1-ab06-a69b6f2eef0e"", ""score"": 90.0, ""building_name"": ""West Gate Tower"", ""address"": ""7 Wing Hong Street"", ""original_record"": {""queriedDistrict"": ""Cheung Sha Wan"", ""queriedCode"": ""WS015"", ""propertyID"": ""5ae31d3b-3ec1-49c1-ab06-a69b6f2eef0e"", ""buildingNameEn"": ""West Gate Tower"", ""address"": ""7 Wing Hong Street"", ""developers"": ""Hong Kong Resort Company Limited"", ""opDateDisplayName"": ""1998 Year"", ""floorDisplayName"": ""29 Floor(s)"", ""districtNameEn"": ""Cheung Sha Wan"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 24, ""transCount"": 1}}}",B000024831,5ae31d3b-3ec1-49c1-ab06-a69b6f2eef0e,B000024831,5ae31d3b-3ec1-49c1-ab06-a69b6f2eef0e
leasinghub,698,698,Western Centre,western center,46-50 Des Voeux Road West,Central and Western District,C,1977.0,LH_698,{},,,,
leasinghub,827,827,Western Commercial Building,western commercial building,29-31 Des Voeux Road West,Central and Western District,C,1968.0,LH_827,{},,,,
leasinghub,4734,4734,Westin Centre,westin center,26 Hung To Road,Kwun Tong District,B+,1998.0,LH_4734,{},,,,
leasinghub,5598,5598,Westley Square,westley square,48 Hoi Yuen Road,Kwun Tong District,B+,1998.0,LH_5598,"{""centanet"": {""id"": ""9e53dcc2-2c33-40d4-81bc-370cbfe90e55"", ""original_key"": ""9e53dcc2-2c33-40d4-81bc-370cbfe90e55"", ""score"": 90.0, ""building_name"": ""Westley Square"", ""address"": ""48 Hoi Yuen Road"", ""original_record"": {""queriedDistrict"": ""Kwun Tong"", ""queriedCode"": ""WS032"", ""propertyID"": ""9e53dcc2-2c33-40d4-81bc-370cbfe90e55"", ""buildingNameEn"": ""Westley Square"", ""address"": ""48 Hoi Yuen Road"", ""developers"": ""Hong Kong Resort Company Limited"", ""opDateDisplayName"": ""1998 Year"", ""floorDisplayName"": ""23 Floor(s)"", ""districtNameEn"": ""Kwun Tong"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 28, ""transCount"": 10}}}",,9e53dcc2-2c33-40d4-81bc-370cbfe90e55,,9e53dcc2-2c33-40d4-81bc-370cbfe90e55
leasinghub,345,345,Weswick Commercial Building,weswick commercial building,147-149 Queen's Road East,Wanchai District,C,1994.0,LH_345,"{""midland"": {""id"": ""B000007630"", ""original_key"": ""B000007630"", ""score"": 88.8, ""building_name"": ""Weswick Commercial Building"", ""address"": ""No. 147-149 Queen's Road East"", ""original_record"": {""Building Name"": ""Weswick Commercial Building"", ""Address"": ""No. 147-149 Queen's Road East"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000007630/Weswick-Commercial-Building""}}}",B000007630,,B000007630,
leasinghub,2287,2287,Wharf T&T Centre,wharf t t center,7 Canton Road,Yau Tsim Mong District,A,1983.0,LH_2287,"{""midland"": {""id"": ""B000025167"", ""original_key"": ""B000025167"", ""score"": 78.0, ""building_name"": ""New T & T Centre"", ""address"": ""7 Canton Road"", ""original_record"": {""Building Name"": ""New T & T Centre"", ""Address"": ""7 Canton Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000025167/New-T---T-Centre""}}, ""centanet"": {""id"": ""e2e58825-797d-48d7-94e5-5ec776aa672c"", ""original_key"": ""e2e58825-797d-48d7-94e5-5ec776aa672c"", ""score"": 88.0, ""building_name"": ""Wharf T & T Centre"", ""address"": ""7-27 Canton Road"", ""original_record"": {""queriedDistrict"": ""Tsim Sha Tsui"", ""queriedCode"": ""WS023"", ""propertyID"": ""e2e58825-797d-48d7-94e5-5ec776aa672c"", ""buildingNameEn"": ""Wharf T & T Centre"", ""address"": ""7-27 Canton Road"", ""developers"": ""Harriman Group"", ""opDateDisplayName"": ""1983 Year"", ""floorDisplayName"": ""17 Floor(s)"", ""districtNameEn"": ""Tsim Sha Tsui"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 3, ""transCount"": 0}}}",B000025167,e2e58825-797d-48d7-94e5-5ec776aa672c,B000025167,e2e58825-797d-48d7-94e5-5ec776aa672c
leasinghub,1281,1281,Wheelock House,wheelock house,20 Pedder Street,Central and Western District,A,1983.0,LH_1281,"{""centanet"": {""id"": ""6390fc5c-de54-4241-aeac-ce8745c1b9e9"", ""original_key"": ""6390fc5c-de54-4241-aeac-ce8745c1b9e9"", ""score"": 90.0, ""building_name"": ""Wheelock House"", ""address"": ""20 Pedder Street"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""6390fc5c-de54-4241-aeac-ce8745c1b9e9"", ""buildingNameEn"": ""Wheelock House"", ""address"": ""20 Pedder Street"", ""developers"": ""Wheelock and Company Limited"", ""opDateDisplayName"": ""1984 Year"", ""floorDisplayName"": ""27 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 1, ""rentCount"": 5, ""transCount"": 4}}}",,6390fc5c-de54-4241-aeac-ce8745c1b9e9,,6390fc5c-de54-4241-aeac-ce8745c1b9e9
leasinghub,13667,13667,Wi Wi Commercial Building,wi wi commercial building,12 Bonham Strand,Central and Western District,C,1982.0,LH_13667,{},,,,
leasinghub,7117,7117,Will Strong Development Building,will strong development building,59 Parkes Street,Yau Tsim Mong District,C,1993.0,LH_7117,{},,,,
leasinghub,2556,2556,Willy Commercial Building,willy commercial building,28-36 Wing Kut Street,Central and Western District,C,1987.0,LH_2556,{},,,,
leasinghub,1970,1970,Wilson House,wilson house,19-27 Wyndham Street,Central and Western District,B+,1983.0,LH_1970,{},,,,
leasinghub,6553,6553,Win Century Centre,win century center,2A Mong Kok Road,Yau Tsim Mong District,B,1997.0,LH_6553,"{""centanet"": {""id"": ""b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5"", ""original_key"": ""b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5"", ""score"": 89.4, ""building_name"": ""Win Century Centre"", ""address"": ""2 Mong Kok Road"", ""original_record"": {""queriedDistrict"": ""Mongkok"", ""queriedCode"": ""WS020"", ""propertyID"": ""b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5"", ""buildingNameEn"": ""Win Century Centre"", ""address"": ""2 Mong Kok Road"", ""developers"": ""Appearance Estate Limited"", ""opDateDisplayName"": ""1997 Year"", ""floorDisplayName"": ""22 Floor(s)"", ""districtNameEn"": ""Mongkok"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 0}}}",,b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5,,b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5
leasinghub,5406,5406,Win Plaza,win plaza,9 Sheung Hei Street,Wong Tai Sin District,A,2008.0,LH_5406,"{""midland"": {""id"": ""B000066796"", ""original_key"": ""B000066796"", ""score"": 90.0, ""building_name"": ""Win Plaza"", ""address"": ""9 Sheung Hei Street"", ""original_record"": {""Building Name"": ""Win Plaza"", ""Address"": ""9 Sheung Hei Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000066796/Win-Plaza""}}}",B000066796,,B000066796,
leasinghub,186,186,Winbase Centre,winbase center,208 Queen's Road Central,Central and Western District,B,1992.0,LH_186,{},,,,
leasinghub,1150,1150,Windsor House - Chubb Tower,windsor house chubb tower,311 Gloucester Road,Wanchai District,A,1979.0,LH_1150,"{""midland"": {""id"": ""B000024886"", ""original_key"": ""B000024886"", ""score"": 90.0, ""building_name"": ""Windsor House"", ""address"": ""311 Gloucester Road"", ""original_record"": {""Building Name"": ""Windsor House"", ""Address"": ""311 Gloucester Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000024886/Windsor-House""}}, ""centanet"": {""id"": ""502d1b42-7b73-4da6-b38e-bae5caff4f28"", ""original_key"": ""502d1b42-7b73-4da6-b38e-bae5caff4f28"", ""score"": 90.0, ""building_name"": ""WINDSOR HOUSE - CHUBB TOWER"", ""address"": ""311 Gloucester Road"", ""original_record"": {""queriedDistrict"": ""Causeway Bay"", ""queriedCode"": ""WS007"", ""propertyID"": ""502d1b42-7b73-4da6-b38e-bae5caff4f28"", ""buildingNameEn"": ""WINDSOR HOUSE - CHUBB TOWER"", ""address"": ""311 Gloucester Road"", ""developers"": ""SYLVAN HOLDINGS Company Limited"", ""opDateDisplayName"": ""1979 Year"", ""floorDisplayName"": ""39 Floor(s)"", ""districtNameEn"": ""Causeway Bay"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 8}}}",B000024886,502d1b42-7b73-4da6-b38e-bae5caff4f28,B000024886,502d1b42-7b73-4da6-b38e-bae5caff4f28
leasinghub,3479,3479,Winfield Commercial Building,winfield commercial building,6-8A Prat Avenue,Yau Tsim Mong District,B,1983.0,LH_3479,{},,,,
leasinghub,2544,2544,Winfull Commercial Building,winfull commercial building,172-176 Wing Lok Street,Central and Western District,C,1979.0,LH_2544,{},,,,
leasinghub,3928,3928,Wing Fat Commercial Building,wing fat commercial building,216-218 Aberdeen Main Road,Southern District,C,1983.0,LH_3928,{},,,,
leasinghub,2557,2557,Wing Fu Building,wing fu building,18-24 Wing Kut Street,Central and Western District,C,1967.0,LH_2557,{},,,,
leasinghub,2558,2558,Wing Hang Insurance Building,wing hang insurance building,9-17 Wing Kut Street,Central and Western District,B,1989.0,LH_2558,{},,,,
leasinghub,13161,13161,Wing Hing Commercial Building,wing hing commercial building,16 Sutherland Street,Central and Western District,C,1994.0,LH_13161,{},,,,
leasinghub,2538,2538,Wing Hing Commercial Building,wing hing commercial building,139-143 Wing Lok Street,Central and Western District,B,1994.0,LH_2538,{},,,,
leasinghub,3258,3258,Wing Kee Commercial Building,wing kee commercial building,156-162 Castle Peak Road,Sham Shui Po District,C,1985.0,LH_3258,{},,,,
leasinghub,6690,6690,Wing Kwok Centre,wing kwok center,174-184 Woosung Street,Yau Tsim Mong District,B,1996.0,LH_6690,{},,,,
leasinghub,134,134,Wing On Centre,wing on center,110-114 Connaught Road Central,Central and Western District,A,1977.0,LH_134,"{""centanet"": {""id"": ""60475b5a-1892-4690-a27e-de9fb6c9705d"", ""original_key"": ""60475b5a-1892-4690-a27e-de9fb6c9705d"", ""score"": 78.6, ""building_name"": ""Wing On Centre"", ""address"": ""111 Connaught Road Central"", ""original_record"": {""queriedDistrict"": ""Sheung Wan"", ""queriedCode"": ""WS003"", ""propertyID"": ""60475b5a-1892-4690-a27e-de9fb6c9705d"", ""buildingNameEn"": ""Wing On Centre"", ""address"": ""111 Connaught Road Central"", ""developers"": ""Wing On"", ""opDateDisplayName"": ""1987 Year"", ""floorDisplayName"": ""32 Floor(s)"", ""districtNameEn"": ""Sheung Wan"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 5}}}",,60475b5a-1892-4690-a27e-de9fb6c9705d,,60475b5a-1892-4690-a27e-de9fb6c9705d
leasinghub,2542,2542,Wing On Cheong Building,wing on cheong building,5 Wing Lok Street,Central and Western District,B,1991.0,LH_2542,{},,,,
leasinghub,1,1,Wing On House,wing on house,71 Des Voeux Road Central,Central and Western District,B+,1967.0,LH_1,"{""centanet"": {""id"": ""5bd7548f-da26-4e74-8805-196966cd6764"", ""original_key"": ""5bd7548f-da26-4e74-8805-196966cd6764"", ""score"": 90.0, ""building_name"": ""Wing On House"", ""address"": ""71 Des Voeux Road Central"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""5bd7548f-da26-4e74-8805-196966cd6764"", ""buildingNameEn"": ""Wing On House"", ""address"": ""71 Des Voeux Road Central"", ""developers"": ""Realty Building Limited"", ""opDateDisplayName"": ""1967 Year"", ""floorDisplayName"": ""31 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 10, ""rentCount"": 14, ""transCount"": 6}}}",,5bd7548f-da26-4e74-8805-196966cd6764,,5bd7548f-da26-4e74-8805-196966cd6764
leasinghub,2940,2940,Wing On Kowloon Centre,wing on kowloon center,343-349 Nathan Road,Yau Tsim Mong District,B,1999.0,LH_2940,"{""centanet"": {""id"": ""36cc324e-0851-4765-b38d-d0acaf029a36"", ""original_key"": ""36cc324e-0851-4765-b38d-d0acaf029a36"", ""score"": 76.4, ""building_name"": ""Wing On Kowloon Centre"", ""address"": ""345 Nathan Road"", ""original_record"": {""queriedDistrict"": ""Jordan"", ""queriedCode"": ""WS022"", ""propertyID"": ""36cc324e-0851-4765-b38d-d0acaf029a36"", ""buildingNameEn"": ""Wing On Kowloon Centre"", ""address"": ""345 Nathan Road"", ""developers"": ""Wing On International Holdings Limited  Group"", ""opDateDisplayName"": ""1999 Year"", ""floorDisplayName"": ""22 Floor(s)"", ""districtNameEn"": ""Jordan"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 2}}}",,36cc324e-0851-4765-b38d-d0acaf029a36,,36cc324e-0851-4765-b38d-d0acaf029a36
leasinghub,2665,2665,Wing On Plaza,wing on plaza,62 Mody Road,Yau Tsim Mong District,A,1981.0,LH_2665,"{""midland"": {""id"": ""B000025000"", ""original_key"": ""B000025000"", ""score"": 90.0, ""building_name"": ""Wing On Plaza"", ""address"": ""62 Mody Road"", ""original_record"": {""Building Name"": ""Wing On Plaza"", ""Address"": ""62 Mody Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000025000/Wing-On-Plaza""}}, ""centanet"": {""id"": ""7678bb06-98f3-4258-b5b6-eba33f49bad2"", ""original_key"": ""7678bb06-98f3-4258-b5b6-eba33f49bad2"", ""score"": 90.0, ""building_name"": ""Wing On Plaza"", ""address"": ""62 Mody Road"", ""original_record"": {""queriedDistrict"": ""Tsim Sha Tsui"", ""queriedCode"": ""WS023"", ""propertyID"": ""7678bb06-98f3-4258-b5b6-eba33f49bad2"", ""buildingNameEn"": ""Wing On Plaza"", ""address"": ""62 Mody Road"", ""developers"": ""Tsim Sha Tsui Properties Limited"", ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""16 Floor(s)"", ""districtNameEn"": ""Tsim Sha Tsui"", ""zoneEn"": ""Kowloon"", ""sellCount"": 19, ""rentCount"": 5, ""transCount"": 22}}}",B000025000,7678bb06-98f3-4258-b5b6-eba33f49bad2,B000025000,7678bb06-98f3-4258-b5b6-eba33f49bad2
leasinghub,2503,2503,Wing Shing House,wing shing house,168-170 Wing Lok Street,Central and Western District,C,1985.0,LH_2503,{},,,,
leasinghub,6458,6458,Wing Sing Commercial Building,wing sing commercial building,2 Wing Sing Lane,Yau Tsim Mong District,B,1996.0,LH_6458,{},,,,
leasinghub,2532,2532,Wing Sing Commercial Centre,wing sing commercial center,12-16 Wing Lok Street,Central and Western District,C,1973.0,LH_2532,{},,,,
leasinghub,2520,2520,Wing Tat Commercial Building,wing tat commercial building,121-125 Wing Lok Street,Central and Western District,C,1977.0,LH_2520,{},,,,
leasinghub,3582,3582,Wing Tuck Commercial Centre,wing tuck commercial center,13-19 Bonham Strand West,Central and Western District,B,1982.0,LH_3582,{},,,,
leasinghub,3009,3009,Wing Wong Commercial Building,wing wong commercial building,557-559 Nathan Road,Yau Tsim Mong District,C,1977.0,LH_3009,{},,,,
leasinghub,2562,2562,Wing Yee Commercial Building,wing yee commercial building,5 Wing Kut Street,Central and Western District,C,1990.0,LH_2562,{},,,,
leasinghub,12174,12174,Wing Yip Commercial Building,wing yip commercial building,65-71 Yen Chow Street,Sham Shui Po District,C,1982.0,LH_12174,{},,,,
leasinghub,171,171,Wings Building,wings building,110-116 Queen's Road Central,Central and Western District,B,1981.0,LH_171,{},,,,
leasinghub,5649,5649,Winhong Building,winhong building,18-20 Gilman's Bazaar,Central and Western District,C,1974.0,LH_5649,{},,,,
leasinghub,3307,3307,Winland House,winland house,412-420 Castle Peak Road,Sham Shui Po District,B+,1983.0,LH_3307,{},,,,
leasinghub,1411,1411,Winland Square,winland square,314-324 Hennessy Road,Wanchai District,B+,2008.0,LH_1411,"{""midland"": {""id"": ""B000018151"", ""original_key"": ""B000018151"", ""score"": 90.0, ""building_name"": ""Winland Square"", ""address"": ""314-324 Hennessy Road"", ""original_record"": {""Building Name"": ""Winland Square"", ""Address"": ""314-324 Hennessy Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000018151/Winland-Square""}}, ""centanet"": {""id"": ""2c6e3e89-67b5-4e9d-b7e9-0e30f04959da"", ""original_key"": ""2c6e3e89-67b5-4e9d-b7e9-0e30f04959da"", ""score"": 90.0, ""building_name"": ""Winland Square"", ""address"": ""314-324 Hennessy Road"", ""original_record"": {""queriedDistrict"": ""Wan Chai"", ""queriedCode"": ""WS006"", ""propertyID"": ""2c6e3e89-67b5-4e9d-b7e9-0e30f04959da"", ""buildingNameEn"": ""Winland Square"", ""address"": ""314-324 Hennessy Road"", ""developers"": NaN, ""opDateDisplayName"": ""1978 Year"", ""floorDisplayName"": ""25 Floor(s)"", ""districtNameEn"": ""Wan Chai"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 1, ""rentCount"": 5, ""transCount"": 1}}}",B000018151,2c6e3e89-67b5-4e9d-b7e9-0e30f04959da,B000018151,2c6e3e89-67b5-4e9d-b7e9-0e30f04959da
