Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code,Scraped Estate Name,Occupation Permit,Scraped Blocks,Scraped Units,School Net Info,Estate Detailed Address,Developer
187 Kau Pui Lung Road,187 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/187-Kau-Pui-Lung-Road/2-USDQUROORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
85 Kau Pui Lung Road,85 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/85-Kau-Pui-Lung-Road/2-USDSFRRHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
189 Kau Pui Lung Road,189 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/189-Kau-Pui-Lung-Road/2-USDSUROJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
115 Maidstone Road,115 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/115-Maidstone-Road/2-USDUFRSVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
1 Hop Yat Road,1 Hop Yat Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/1-Hop-Yat-Road/2-USDUFRUJRD,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
118 Maidstone Road,118 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/118-Maidstone-Road/2-USDUURVRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
338 Ma Tau Wai Road,338 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/338-Ma-Tau-Wai-Road/2-USFDFRQSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
340 Ma Tau Wai Road,340 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/340-Ma-Tau-Wai-Road/2-USFJFRQERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
71 Ma Tau Chung Road,71 Ma Tau Chung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/71-Ma-Tau-Chung-Road/2-USFJURUYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
81 Kau Pui Lung Road,81 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/81-Kau-Pui-Lung-Road/2-USFOFRRARO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
183 Kau Pui Lung Road,183 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/183-Kau-Pui-Lung-Road/2-USFOUROHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
111 Maidstone Road,111 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/111-Maidstone-Road/2-USFRFRSERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
185 Ma Tau Wai Road,185 Ma Tau Wai Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/185-Ma-Tau-Wai-Road/2-USFRURQYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
114 Maidstone Road,114 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/114-Maidstone-Road/2-USFRURVXRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
6 Kiang Su Street,6 Kiang Su Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/6-Kiang-Su-Street/2-USFSQROYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Kam Wah Mansion,436 Ma Tau Wai Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Wah-Mansion/2-USFUURSARO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Pok Oi Lau,75-77 Ma Tau Chung Road,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/Pok-Oi-Lau/2-USJCURUERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
10 Kiang Su Street,10 Kiang Su Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Kiang-Su-Street/2-USJDQROERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
342 Ma Tau Wai Road,342 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/342-Ma-Tau-Wai-Road/2-USJFFRQARO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
73 Ma Tau Chung Road,73 Ma Tau Chung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/73-Ma-Tau-Chung-Road/2-USJFURUSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
113 Maidstone Road,113 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/113-Maidstone-Road/2-USJOFRSARO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
116 Maidstone Road,116 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/116-Maidstone-Road/2-USJOURVHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
83 Kau Pui Lung Road,83 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/83-Kau-Pui-Lung-Road/2-USJUFRRVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
185 Kau Pui Lung Road,185 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/185-Kau-Pui-Lung-Road/2-USJUURORRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
8 Kiang Su Street,8 Kiang Su Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Kiang-Su-Street/2-USJVQROSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Merri Court,133 Maidstone Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Merri-Court/2-USOCFRSSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
13 Maidstone Lane,13 Maidstone Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/13-Maidstone-Lane/2-USOJQRSXRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
330 Ma Tau Wai Road,330 Ma Tau Wai Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/330-Ma-Tau-Wai-Road/2-USOQFRQRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Mai Lok Building,322C Ma Tau Wai Road,1,27,--,--,--,--,--,https://hk.centanet.com/estate/en/Mai-Lok-Building/2-USORFRQORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
197-199 Ma Tau Wai Road,197-199 Ma Tau Wai Road,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/197-199-Ma-Tau-Wai-Road/2-USORQRQYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Wai Tak House,129-131 Ma Tau Chung Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Wai-Tak-House/2-USOSURQYRD,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
63 Ma Tau Chung Road,63 Ma Tau Chung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/63-Ma-Tau-Chung-Road/2-USOSURUHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Tin Kwong Building,42-44 Tin Kwong Road,1,18,--,--,--,--,--,https://hk.centanet.com/estate/en/Tin-Kwong-Building/2-USOVQRCERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Shung Wah Court,17 Maidstone Lane,1,32,--,--,--,--,--,https://hk.centanet.com/estate/en/Shung-Wah-Court/2-USQCQRSRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
127 Maidstone Road,127 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/127-Maidstone-Road/2-USQDFRSORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
126 Maidstone Road,126 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/126-Maidstone-Road/2-USQDURVSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
93 Kau Pui Lung Road,93 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/93-Kau-Pui-Lung-Road/2-USQFFRRYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Yuet Fai House,50 Tin Kwong Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Yuet-Fai-House/2-USQFQRCVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
129 Maidstone Road,129 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/129-Maidstone-Road/2-USQJFRSJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Tak Sun Building,442-448 Ma Tau Wai Road,1,47,--,--,--,--,--,https://hk.centanet.com/estate/en/Tak-Sun-Building/2-USQJURSHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
128 Maidstone Road,128 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/128-Maidstone-Road/2-USQJURVERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
326 Ma Tau Wai Road,326 Ma Tau Wai Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/326-Ma-Tau-Wai-Road/2-USQOFRQXRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
5 Maidstone Lane,5 Maidstone Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/5-Maidstone-Lane/2-USQQQRSSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
324 Ma Tau Wai Road,324 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/324-Ma-Tau-Wai-Road/2-USQRFRQVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
7 Maidstone Lane,7 Maidstone Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/7-Maidstone-Lane/2-USQSQRSERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
15 Maidstone Lane,15 Maidstone Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Maidstone-Lane/2-USRFQRSHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
3 Hop Yat Road,3 Hop Yat Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/3-Hop-Yat-Road/2-USRQFRUARD,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
332 Ma Tau Wai Road,332 Ma Tau Wai Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/332-Ma-Tau-Wai-Road/2-USRSFRQORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
438 Ma Tau Wai Road,438 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/438-Ma-Tau-Wai-Road/2-USRSURSSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Caron Court,9 Kiang Su Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Caron-Court/2-USRUQRORRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
334 Ma Tau Wai Road,334 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/334-Ma-Tau-Wai-Road/2-USRVFRQJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
440 Ma Tau Wai Road,440 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/440-Ma-Tau-Wai-Road/2-USRVURSERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
65 Ma Tau Chung Road,65 Ma Tau Chung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/65-Ma-Tau-Chung-Road/2-USRVURURRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
89 Kau Pui Lung Road,89 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/89-Kau-Pui-Lung-Road/2-USSDFRRORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Comfort,10-16 Hop Yat Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Comfort/2-USSDFRUXRD,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
195 Ma Tau Wai Road,195 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/195-Ma-Tau-Wai-Road/2-USSDURQHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
91 Kau Pui Lung Road,91 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/91-Kau-Pui-Lung-Road/2-USSJFRRJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Joy Take Court,48 Tin Kwong Road,1,26,--,--,--,--,--,https://hk.centanet.com/estate/en/Joy-Take-Court/2-USSJQRCRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
5 Hop Yat Road,5 Hop Yat Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/5-Hop-Yat-Road/2-USSQFRURRD,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Everest Court,55-61 Ma Tau Chung Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Everest-Court/2-USSRURUERO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
125 Maidstone Road,125 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/125-Maidstone-Road/2-USSVFRSRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
124 Maidstone Road,124 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/124-Maidstone-Road/2-USSVURVYRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
95 Kau Pui Lung Road,95 Kau Pui Lung Road,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/95-Kau-Pui-Lung-Road/2-USUCFRRSRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
1 Kiang Su Street,1 Kiang Su Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/1-Kiang-Su-Street/2-USUCUROVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
432 Ma Tau Wai Road,432 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/432-Ma-Tau-Wai-Road/2-USUOURSORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
3 Kiang Su Street,3 Kiang Su Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/3-Kiang-Su-Street/2-USURQROXRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
328 Ma Tau Wai Road,328 Ma Tau Wai Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/328-Ma-Tau-Wai-Road/2-USUUFRQHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
434 Ma Tau Wai Road,434 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/434-Ma-Tau-Wai-Road/2-USUUURSJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
14 Kiang Su Street,14 Kiang Su Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Kiang-Su-Street/2-USVFQROVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
1 Maidstone Lane,1 Maidstone Lane,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/1-Maidstone-Lane/2-USVOQRSJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
120 Maidstone Road,120 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/120-Maidstone-Road/2-USVQURVORO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
123 Maidstone Road,123 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/123-Maidstone-Road/2-USVSFRSHRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
191 Ma Tau Wai Road,191 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/191-Ma-Tau-Wai-Road/2-USVSURQVRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
122 Maidstone Road,122 Maidstone Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/122-Maidstone-Road/2-USVSURVJRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
87 Kau Pui Lung Road,87 Kau Pui Lung Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/87-Kau-Pui-Lung-Road/2-USVVFRRRRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
193 Ma Tau Wai Road,193 Ma Tau Wai Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/193-Ma-Tau-Wai-Road/2-USVVURQXRO,Kowloon,To Kwa Wan,Ma Tau Wai,HMA108,,,,,,,
Tak Keung Court,9 Fu Keung Street,2,700,--,--,--,2,--,https://hk.centanet.com/estate/en/Tak-Keung-Court/2-EYPGBPPXPE,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
Hong Keung Court,23 Heng Lam Street,1,640,"$8,991/ ft²",1.46%,1,2,--,https://hk.centanet.com/estate/en/Hong-Keung-Court/2-MSHHTHTXHM,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
Fu Keung Court,8 Fu Mei Street,6,"1,370","$10,163/ ft²",21.20%,4,2,--,https://hk.centanet.com/estate/en/Fu-Keung-Court/2-UFCVFRRHRU,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
Ka Keung Court,3 Fu Mei Street,2,610,--,--,--,1,--,https://hk.centanet.com/estate/en/Ka-Keung-Court/2-EYDDBPPVPE,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
Luen Hop Building,22-36 Tsing On Street,1,224,"$6,340/ ft²",32.71%,3,1,--,https://hk.centanet.com/estate/en/Luen-Hop-Building/2-EYEWPPDSPA,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
Kam Kwok Building,2-6 Heng Lam Street,1,108,"$7,695/ ft²",--,1,--,--,https://hk.centanet.com/estate/en/Kam-Kwok-Building/2-UFVVFROXRQ,Kowloon,Diamond Hill | Wong Tai Sin,Lok Fu,HMA147,,,,,,,
No. 8 Clear Water Bay Road,8 Clear Water Bay Road,1,316,--,--,--,8,2,https://hk.centanet.com/estate/en/No-8-Clear-Water-Bay-Road/2-EWPPWWPEWS,Kowloon,Diamond Hill | Wong Tai Sin,Ping Shek,HMA066,,,,,,,
Lions Rise,8 Muk Lun Street,8,968,--,--,--,37,6,https://hk.centanet.com/estate/en/Lions-Rise/2-EYPPWWPAWS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tsui Chuk Garden,8 Chui Chuk Street,14,"3,524","$7,314/ ft²",0.36%,4,25,5,https://hk.centanet.com/estate/en/Tsui-Chuk-Garden/2-UFFSQRRHRU,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Aspen Crest,68 Wan Fung Street,1,234,--,--,--,28,1,https://hk.centanet.com/estate/en/Aspen-Crest/2-EYPPWWPVWS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tin Ma Court,55 Chuk Yuen Road,5,"2,800","$9,157/ ft²",5.11%,1,14,2,https://hk.centanet.com/estate/en/Tin-Ma-Court/2-EYPBBPPYPE,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tropicana Gardens,110 Lung Cheung Road,3,600,"$12,619/ ft²",26.95%,1,17,1,https://hk.centanet.com/estate/en/Tropicana-Gardens/2-UFQDFRSYRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
The Forest Hills,99 Po Kong Village Road,1,304,"$12,685/ ft²",3.53%,1,6,1,https://hk.centanet.com/estate/en/The-Forest-Hills/2-EYPPWWPHWS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Chuk Yuen North Estate,8 Wing Chuk Street,8,"6,736","$4,942/ ft²",14.70%,4,13,--,https://hk.centanet.com/estate/en/Chuk-Yuen-North-Estate/2-EYPPWPPRPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Hsin Kuang Centre,120 Lung Cheung Road,2,486,"$12,094/ ft²",1.98%,1,10,--,https://hk.centanet.com/estate/en/Hsin-Kuang-Centre/2-UFQDFRSRRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Kai Tak Garden,121 Choi Hung Road,5,"1,256",--,--,--,8,--,https://hk.centanet.com/estate/en/Kai-Tak-Garden/2-UFQFQROXRQ,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Le Billionnaire,46 Sa Po Road,1,212,--,--,--,5,1,https://hk.centanet.com/estate/en/Le-Billionnaire/2-EYSPWPPEPA,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tsui Fung Building,19-33 Tsui Fung Street,1,118,--,--,--,2,1,https://hk.centanet.com/estate/en/Tsui-Fung-Building/2-UFJVFRJXRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
On Lee Building,41-53 Fung Tak Road,1,169,"$8,040/ ft²",2.40%,1,--,--,https://hk.centanet.com/estate/en/On-Lee-Building/2-MSDNTHZAHT,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Hang On Building,43-59 Po Kong Village Road,1,92,--,--,--,--,1,https://hk.centanet.com/estate/en/Hang-On-Building/2-UFUVURVYRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tin Wang Court,51 Chuk Yuen Road,3,630,--,--,--,--,1,https://hk.centanet.com/estate/en/Tin-Wang-Court/2-EYPEBPPXPE,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Billionnaire Royale,83 Sa Po Road,1,266,--,--,--,19,3,https://hk.centanet.com/estate/en/Billionnaire-Royale/2-EYSPWPPESA,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Tung Tau (ii) Estate,183 Tung Tau Tsuen Road,20,"6,613","$5,163/ ft²",3.90%,3,12,--,https://hk.centanet.com/estate/en/Tung-Tau-ii-Estate/2-EYPPWPPEPA,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Lower Wong Tai Sin (1) Estate,3 Tai Shing Street,9,"4,728","$5,455/ ft²",8.82%,1,10,--,https://hk.centanet.com/estate/en/Lower-Wong-Tai-Sin-1-Estate/2-EYPPWPPJPA,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Ying Fuk Court,17 Wing Chuk Street,1,370,--,--,--,4,--,https://hk.centanet.com/estate/en/Ying-Fuk-Court/2-EYDKGPPAPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Profit Mansion,23 Fei Fung Street,1,98,--,--,--,3,2,https://hk.centanet.com/estate/en/Profit-Mansion/2-EYWDWPAYPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
The Vista,128 Wan Fung Street,2,176,--,--,--,3,1,https://hk.centanet.com/estate/en/The-Vista/2-EYBYGPYAPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Pang Ching Court,6 Chui Chuk Street,1,816,--,--,--,3,--,https://hk.centanet.com/estate/en/Pang-Ching-Court/2-EYDKGPPXPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Po Tsui Mansion,35-45 Tsui Fung Street,1,96,--,--,--,3,--,https://hk.centanet.com/estate/en/Po-Tsui-Mansion/2-UFSCFRJXRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Dragon Glory Mansion,66 Fei Fung Street,1,46,--,--,--,2,--,https://hk.centanet.com/estate/en/Dragon-Glory-Mansion/2-EYAWPPKXPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Baily Court,33 Po Kong Village Road,1,40,--,--,--,3,1,https://hk.centanet.com/estate/en/Baily-Court/2-EYPPWWPEWS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Peter's House,55-57 Ming Fung Street,1,84,--,--,--,2,--,https://hk.centanet.com/estate/en/Peter-s-House/2-EYYSWPKXPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Wing Shing House,70-82 Sheung Fung Street,1,35,--,--,--,1,--,https://hk.centanet.com/estate/en/Wing-Shing-House/2-EYAKBPBAPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Fung Po Mansion,96 Wan Fung Street,1,114,--,--,--,1,--,https://hk.centanet.com/estate/en/Fung-Po-Mansion/2-EYGDGPYRPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Hoi Hung Building,40-44 Wan Fung Street,1,46,--,--,--,1,--,https://hk.centanet.com/estate/en/Hoi-Hung-Building/2-EYSDGPYJPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Evergreen Towers,42 Fei Fung Street,1,170,--,--,--,1,--,https://hk.centanet.com/estate/en/Evergreen-Towers/2-EYYAPPKXPS,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Fung Wong Chuen Building,7 Ngan Fung Street,1,109,--,--,--,1,--,https://hk.centanet.com/estate/en/Fung-Wong-Chuen-Building/2-MSNLTHNXHT,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Cheung Lok Building,41 Po Kong Village Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Cheung-Lok-Building/2-UFOVURVSRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
Fu Yau Building,75 Po Kong Village Road,1,200,"$8,578/ ft²",25.42%,3,--,1,https://hk.centanet.com/estate/en/Fu-Yau-Building/2-UFVVURVHRO,Kowloon,Diamond Hill | Wong Tai Sin,Wong Tai Sin,HMA131,,,,,,,
